Player,G,AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GAME_DATE,Game_ID,MATCHUP,MIN,OREB,PF,PLUS_MINUS,PTS,Player_ID,REB,SEASON_ID,STL,TOV,VIDEO_AVAILABLE,WL,FPTS
"Thomas, Isaiah",20,6,0,1,8,1,0.125,16,7,0.438,6,4,0.667,18-Nov-15,21500168,BOS vs. DAL,33,0,3,10,19,202738,1,22015,2,2,1,L,32
"Thomas, Isaiah",21,6,0,2,7,4,0.571,12,9,0.75,1,1,1,16-Nov-15,21500154,BOS @ HOU,24,1,0,0,23,202738,3,22015,2,1,1,W,41
"Thomas, Isaiah",22,8,0,1,9,3,0.333,18,8,0.444,1,1,1,15-Nov-15,21500149,BOS @ OKC,34,1,2,15,20,202738,2,22015,0,2,1,W,35
"Thomas, Isaiah",23,10,0,5,9,4,0.444,18,8,0.444,4,3,0.75,13-Nov-15,21500129,BOS vs. ATL,34,0,3,22,23,202738,5,22015,2,2,1,W,50
"Thomas, Isaiah",24,4,0,3,4,1,0.25,13,4,0.308,7,5,0.714,11-Nov-15,21500116,BOS vs. IND,30,0,2,-8,14,202738,3,22015,0,2,1,L,23
"Thomas, Isaiah",25,1,0,1,10,1,0.1,20,6,0.3,8,7,0.875,10-Nov-15,21500110,BOS @ MIL,34,1,0,-12,20,202738,2,22015,1,3,1,W,25
"Thomas, Isaiah",26,8,0,1,3,1,0.333,15,5,0.333,6,5,0.833,6-Nov-15,21500076,BOS vs. WAS,26,0,0,9,16,202738,1,22015,2,3,1,W,32
"Thomas, Isaiah",27,7,0,0,7,4,0.571,19,9,0.474,5,5,1,4-Nov-15,21500060,BOS @ IND,36,1,1,1,27,202738,1,22015,2,5,1,L,42
"Thomas, Isaiah",28,5,0,1,5,1,0.2,18,4,0.222,6,6,1,1-Nov-15,21500040,BOS vs. SAS,27,0,1,-15,15,202738,1,22015,1,2,1,L,25
"Thomas, Isaiah",29,7,0,1,4,1,0.25,16,7,0.438,11,10,0.909,30-Oct-15,21500024,BOS vs. TOR,29,0,5,4,25,202738,1,22015,2,3,1,L,39
"Thomas, Isaiah",30,7,0,1,6,1,0.167,19,10,0.526,7,6,0.857,28-Oct-15,21500005,BOS vs. PHI,29,1,1,19,27,202738,2,22015,3,3,1,W,27
"Sullinger, Jared",0,0,0,4,1,0,0,9,1,0.111,2,1,0.5,27-Dec-15,21500454,BOS vs. NYK,24,2,4,-7,3,203096,6,22015,0,2,1,W,9
"Sullinger, Jared",1,2,0,6,0,0,0,9,5,0.556,0,0,0,26-Dec-15,21500446,BOS @ DET,21,2,3,10,10,203096,8,22015,0,0,1,W,23
"Sullinger, Jared",2,5,1,6,3,0,0,12,4,0.333,0,0,0,23-Dec-15,21500423,BOS @ CHA,24,4,4,16,8,203096,10,22015,2,2,1,W,33
"Sullinger, Jared",3,3,0,6,0,0,0,7,4,0.571,6,2,0.333,18-Dec-15,21500389,BOS vs. ATL,24,2,0,3,10,203096,8,22015,1,0,1,L,26
"Sullinger, Jared",4,2,0,6,4,1,0.25,13,7,0.538,4,2,0.5,16-Dec-15,21500374,BOS @ DET,27,4,3,-5,17,203096,10,22015,0,2,1,L,33
"Sullinger, Jared",5,2,0,4,1,0,0,9,2,0.222,2,1,0.5,15-Dec-15,21500367,BOS vs. CLE,23,1,2,-13,5,203096,5,22015,0,1,1,L,13
"Sullinger, Jared",6,0,0,7,0,0,0,5,2,0.4,0,0,0,12-Dec-15,21500345,BOS @ CHA,17,0,1,6,4,203096,7,22015,1,1,1,W,14
"Sullinger, Jared",7,3,1,11,1,0,0,11,3,0.273,4,1,0.25,11-Dec-15,21500336,BOS vs. GSW,32,2,4,-8,7,203096,13,22015,0,1,1,L,29
"Sullinger, Jared",8,1,3,11,2,0,0,11,4,0.364,4,2,0.5,9-Dec-15,21500319,BOS vs. CHI,27,5,1,-3,10,203096,16,22015,1,1,1,W,40
"Sullinger, Jared",9,3,0,16,2,1,0.5,13,4,0.308,2,2,1,7-Dec-15,21500312,BOS @ NOP,34,4,4,32,11,203096,20,22015,1,5,1,W,42
"Sullinger, Jared",10,4,1,6,2,0,0,6,1,0.167,2,2,1,5-Dec-15,21500296,BOS @ SAS,27,2,2,-3,4,203096,8,22015,0,1,1,L,21
"Sullinger, Jared",11,2,1,3,2,0,0,6,2,0.333,2,2,1,3-Dec-15,21500282,BOS @ SAC,14,0,4,15,6,203096,3,22015,1,1,1,W,16
"Sullinger, Jared",12,3,0,4,2,1,0.5,10,7,0.7,3,2,0.667,30-Nov-15,21500255,BOS @ MIA,34,2,3,17,17,203096,6,22015,1,2,1,W,30
"Sullinger, Jared",13,2,3,9,0,0,0,7,1,0.143,2,1,0.5,29-Nov-15,21500249,BOS @ ORL,27,2,1,-4,3,203096,11,22015,3,2,1,L,30
"Sullinger, Jared",14,3,2,9,1,0,0,12,8,0.667,4,2,0.5,27-Nov-15,21500229,BOS vs. WAS,24,6,1,22,18,203096,15,22015,0,2,1,W,45
"Sullinger, Jared",15,3,1,12,5,1,0.2,12,4,0.333,0,0,0,25-Nov-15,21500217,BOS vs. PHI,32,3,3,11,9,203096,15,22015,0,1,1,W,34
"Sullinger, Jared",16,2,0,3,0,0,0,5,2,0.4,7,3,0.429,24-Nov-15,21500210,BOS @ ATL,21,2,1,-19,7,203096,5,22015,0,0,1,L,16
"Sullinger, Jared",17,3,0,6,3,1,0.333,10,3,0.3,2,2,1,22-Nov-15,21500197,BOS @ BKN,30,4,3,-10,9,203096,10,22015,0,2,1,L,25
"Sullinger, Jared",18,3,0,4,0,0,0,6,3,0.5,2,2,1,20-Nov-15,21500179,BOS vs. BKN,19,0,1,21,8,203096,4,22015,1,0,1,W,19
"Sullinger, Jared",19,3,0,8,3,1,0.333,19,7,0.368,4,3,0.75,18-Nov-15,21500168,BOS vs. DAL,30,4,3,0,18,203096,12,22015,1,1,1,L,41
"Sullinger, Jared",20,3,1,2,2,1,0.5,9,4,0.444,0,0,0,16-Nov-15,21500154,BOS @ HOU,25,4,1,20,9,203096,6,22015,0,0,1,W,23
"Sullinger, Jared",21,3,1,10,3,0,0,11,3,0.273,3,2,0.667,15-Nov-15,21500149,BOS @ OKC,31,5,3,5,8,203096,15,22015,4,3,1,W,39
"Sullinger, Jared",22,2,1,7,1,0,0,11,5,0.455,0,0,0,13-Nov-15,21500129,BOS vs. ATL,24,3,2,11,10,203096,10,22015,1,1,1,W,30
"Sullinger, Jared",23,2,0,8,3,1,0.333,10,5,0.5,0,0,0,11-Nov-15,21500116,BOS vs. IND,33,3,3,-4,11,203096,11,22015,1,4,1,L,29
"Sullinger, Jared",24,3,1,5,2,1,0.5,10,5,0.5,0,0,0,10-Nov-15,21500110,BOS @ MIL,20,5,2,-5,11,203096,10,22015,1,0,1,W,34
"Sullinger, Jared",25,3,2,5,4,3,0.75,13,9,0.692,0,0,0,6-Nov-15,21500076,BOS vs. WAS,22,3,2,9,21,203096,8,22015,1,2,1,W,42
"Sullinger, Jared",26,2,2,5,3,1,0.333,10,3,0.3,2,2,1,4-Nov-15,21500060,BOS @ IND,27,6,3,2,9,203096,11,22015,2,1,1,L,33
"Sullinger, Jared",27,2,0,4,4,2,0.5,12,4,0.333,0,0,0,1-Nov-15,21500040,BOS vs. SAS,24,4,3,-10,10,203096,8,22015,1,1,1,L,25
"Sullinger, Jared",28,1,1,3,0,0,0,3,3,1,1,0,0,30-Oct-15,21500024,BOS vs. TOR,14,0,6,-3,6,203096,3,22015,1,1,1,L,14
"Sullinger, Jared",29,2,1,7,2,0,0,8,6,0.75,0,0,0,28-Oct-15,21500005,BOS vs. PHI,21,0,3,5,12,203096,7,22015,1,1,1,W,12
"Jerebko, Jonas",0,2,0,3,1,1,1,3,2,0.667,3,2,0.667,27-Dec-15,21500454,BOS vs. NYK,19,0,6,3,7,201973,3,22015,0,0,1,W,14
"Jerebko, Jonas",1,0,0,1,1,0,0,2,1,0.5,0,0,0,26-Dec-15,21500446,BOS @ DET,10,0,1,-10,2,201973,1,22015,0,0,1,W,3
"Jerebko, Jonas",2,1,0,0,0,0,0,2,0,0,0,0,0,23-Dec-15,21500423,BOS @ CHA,9,0,2,-4,0,201973,0,22015,0,0,1,W,1
"Jerebko, Jonas",3,3,0,5,3,3,1,7,4,0.571,2,1,0.5,21-Dec-15,21500411,BOS vs. MIN,25,2,0,1,12,201973,7,22015,0,1,1,W,26
"Jerebko, Jonas",4,1,0,5,2,0,0,5,0,0,0,0,0,18-Dec-15,21500389,BOS vs. ATL,16,1,3,-4,0,201973,6,22015,0,0,1,L,9
"Jerebko, Jonas",5,0,0,3,4,3,0.75,5,3,0.6,0,0,0,16-Dec-15,21500374,BOS @ DET,16,0,3,10,9,201973,3,22015,0,1,1,L,13
"Jerebko, Jonas",6,0,0,0,2,1,0.5,4,2,0.5,0,0,0,15-Dec-15,21500367,BOS vs. CLE,14,0,2,-1,5,201973,0,22015,0,0,1,L,5
"Jerebko, Jonas",7,0,0,0,0,0,0,1,0,0,0,0,0,12-Dec-15,21500345,BOS @ CHA,5,1,2,-3,0,201973,1,22015,0,1,1,W,0
"Jerebko, Jonas",8,0,0,0,0,0,0,0,0,0,0,0,0,11-Dec-15,21500336,BOS vs. GSW,2,0,1,-5,0,201973,0,22015,0,0,1,L,0
"Jerebko, Jonas",9,0,0,0,0,0,0,0,0,0,0,0,0,9-Dec-15,21500319,BOS vs. CHI,1,0,0,-4,0,201973,0,22015,0,0,1,W,0
"Jerebko, Jonas",10,0,0,1,0,0,0,1,1,1,0,0,0,7-Dec-15,21500312,BOS @ NOP,8,0,4,-7,2,201973,1,22015,0,1,1,W,2
"Jerebko, Jonas",11,2,0,2,1,0,0,3,0,0,0,0,0,5-Dec-15,21500296,BOS @ SAS,11,2,2,-6,0,201973,4,22015,1,1,1,L,9
"Jerebko, Jonas",12,1,1,3,0,0,0,3,2,0.667,1,1,1,3-Dec-15,21500282,BOS @ SAC,17,3,1,7,5,201973,6,22015,0,0,1,W,16
"Jerebko, Jonas",13,0,0,2,0,0,0,2,0,0,0,0,0,30-Nov-15,21500255,BOS @ MIA,10,1,2,3,0,201973,3,22015,1,0,1,W,5
"Jerebko, Jonas",14,3,0,2,2,1,0.5,5,3,0.6,0,0,0,29-Nov-15,21500249,BOS @ ORL,18,1,0,-7,7,201973,3,22015,0,1,1,L,15
"Jerebko, Jonas",15,2,1,4,2,0,0,7,1,0.143,4,2,0.5,27-Nov-15,21500229,BOS vs. WAS,25,3,1,4,4,201973,7,22015,2,2,1,W,20
"Jerebko, Jonas",16,0,0,1,0,0,0,1,0,0,0,0,0,25-Nov-15,21500217,BOS vs. PHI,8,0,1,-9,0,201973,1,22015,0,0,1,W,1
"Jerebko, Jonas",17,0,0,3,0,0,0,6,0,0,2,2,1,24-Nov-15,21500210,BOS @ ATL,15,0,1,-5,2,201973,3,22015,1,0,1,L,7
"Jerebko, Jonas",18,1,1,4,2,0,0,5,1,0.2,0,0,0,22-Nov-15,21500197,BOS @ BKN,18,1,1,0,2,201973,5,22015,0,3,1,L,10
"Jerebko, Jonas",19,1,0,1,2,0,0,3,0,0,1,1,1,20-Nov-15,21500179,BOS vs. BKN,19,1,1,8,1,201973,2,22015,1,1,1,W,6
"Jerebko, Jonas",20,0,0,1,0,0,0,1,0,0,0,0,0,18-Nov-15,21500168,BOS vs. DAL,5,1,1,-2,0,201973,2,22015,0,0,1,L,2
"Jerebko, Jonas",21,2,0,1,0,0,0,4,3,0.75,0,0,0,16-Nov-15,21500154,BOS @ HOU,14,1,3,7,6,201973,2,22015,0,2,1,W,10
"Jerebko, Jonas",22,1,0,0,0,0,0,1,1,1,0,0,0,15-Nov-15,21500149,BOS @ OKC,6,0,1,0,2,201973,0,22015,0,1,1,W,3
"Jerebko, Jonas",23,0,0,1,0,0,0,3,1,0.333,2,2,1,13-Nov-15,21500129,BOS vs. ATL,12,2,2,-8,4,201973,3,22015,0,1,1,W,7
"Jerebko, Jonas",24,1,0,1,0,0,0,1,0,0,0,0,0,11-Nov-15,21500116,BOS vs. IND,16,1,3,-10,0,201973,2,22015,0,0,1,L,4
"Jerebko, Jonas",25,3,1,1,1,1,1,2,2,1,1,1,1,10-Nov-15,21500110,BOS @ MIL,15,0,3,17,6,201973,1,22015,0,1,1,W,13
"Jerebko, Jonas",26,0,0,5,0,0,0,3,1,0.333,4,4,1,6-Nov-15,21500076,BOS vs. WAS,20,2,2,18,6,201973,7,22015,0,1,1,W,14
"Jerebko, Jonas",27,0,0,3,0,0,0,2,2,1,0,0,0,4-Nov-15,21500060,BOS @ IND,16,1,2,-1,4,201973,4,22015,0,1,1,L,8
"Jerebko, Jonas",28,0,0,2,0,0,0,3,3,1,0,0,0,1-Nov-15,21500040,BOS vs. SAS,14,0,3,-4,6,201973,2,22015,0,1,1,L,8
"Jerebko, Jonas",29,0,0,1,1,0,0,1,0,0,2,2,1,30-Oct-15,21500024,BOS vs. TOR,8,1,0,-6,2,201973,2,22015,0,1,1,L,4
"Jerebko, Jonas",30,3,1,3,2,1,0.5,7,2,0.286,0,0,0,28-Oct-15,21500005,BOS vs. PHI,15,0,1,14,5,201973,3,22015,0,0,1,W,5
"Turner, Evan",0,2,0,5,1,1,1,11,8,0.727,2,2,1,27-Dec-15,21500454,BOS vs. NYK,30,0,1,10,19,202323,5,22015,0,2,1,W,27
"Turner, Evan",1,3,1,5,0,0,0,11,5,0.455,4,3,0.75,26-Dec-15,21500446,BOS @ DET,23,0,1,-6,13,202323,5,22015,0,5,1,W,23
"Turner, Evan",2,5,0,3,2,0,0,3,0,0,0,0,0,23-Dec-15,21500423,BOS @ CHA,22,0,1,-1,0,202323,3,22015,1,2,1,W,12
"Turner, Evan",3,10,0,1,1,0,0,4,2,0.5,0,0,0,21-Dec-15,21500411,BOS vs. MIN,23,0,3,6,4,202323,1,22015,0,3,1,W,18
"Turner, Evan",4,5,0,2,2,1,0.5,8,3,0.375,2,1,0.5,18-Dec-15,21500389,BOS vs. ATL,28,0,2,-10,8,202323,2,22015,1,4,1,L,18
"Turner, Evan",5,3,0,8,0,0,0,9,4,0.444,1,1,1,16-Dec-15,21500374,BOS @ DET,27,1,4,-12,9,202323,9,22015,0,2,1,L,23
"Turner, Evan",6,4,1,7,1,0,0,8,3,0.375,0,0,0,15-Dec-15,21500367,BOS vs. CLE,27,1,0,-5,6,202323,8,22015,0,2,1,L,23
"Turner, Evan",7,3,0,2,1,0,0,10,5,0.5,1,0,0,12-Dec-15,21500345,BOS @ CHA,28,0,2,-15,10,202323,2,22015,1,0,1,W,19
"Turner, Evan",8,6,2,6,1,0,0,12,6,0.5,1,1,1,11-Dec-15,21500336,BOS vs. GSW,36,3,2,-3,13,202323,9,22015,2,3,1,L,39
"Turner, Evan",9,7,0,2,1,0,0,8,3,0.375,8,7,0.875,9-Dec-15,21500319,BOS vs. CHI,29,1,1,15,13,202323,3,22015,2,2,1,W,30
"Turner, Evan",10,4,0,3,1,0,0,8,2,0.25,4,4,1,7-Dec-15,21500312,BOS @ NOP,23,1,0,-3,8,202323,4,22015,2,3,1,W,21
"Turner, Evan",11,1,0,3,2,1,0.5,17,7,0.412,2,1,0.5,5-Dec-15,21500296,BOS @ SAS,30,1,2,-9,16,202323,4,22015,2,1,1,L,26
"Turner, Evan",12,4,0,1,0,0,0,6,2,0.333,3,2,0.667,3-Dec-15,21500282,BOS @ SAC,27,0,1,-1,6,202323,1,22015,1,2,1,W,14
"Turner, Evan",13,3,0,5,1,0,0,11,5,0.455,4,3,0.75,30-Nov-15,21500255,BOS @ MIA,32,1,1,16,13,202323,6,22015,3,1,1,W,30
"Turner, Evan",14,6,0,3,1,0,0,7,1,0.143,0,0,0,29-Nov-15,21500249,BOS @ ORL,21,1,1,-5,2,202323,4,22015,1,0,1,L,18
"Turner, Evan",15,3,2,2,3,0,0,7,2,0.286,0,0,0,27-Nov-15,21500229,BOS vs. WAS,21,0,2,10,4,202323,2,22015,1,2,1,W,16
"Turner, Evan",16,3,1,9,3,0,0,18,6,0.333,4,4,1,25-Nov-15,21500217,BOS vs. PHI,36,0,0,1,16,202323,9,22015,0,3,1,W,32
"Turner, Evan",17,7,0,3,0,0,0,8,2,0.25,5,4,0.8,24-Nov-15,21500210,BOS @ ATL,26,1,1,-10,8,202323,4,22015,0,2,1,L,22
"Turner, Evan",18,3,0,6,3,0,0,10,6,0.6,2,1,0.5,22-Nov-15,21500197,BOS @ BKN,32,1,3,1,13,202323,7,22015,2,2,1,L,29
"Turner, Evan",19,7,1,4,1,0,0,7,5,0.714,2,2,1,20-Nov-15,21500179,BOS vs. BKN,26,1,0,1,12,202323,5,22015,0,2,1,W,29
"Turner, Evan",20,3,0,2,0,0,0,5,3,0.6,0,0,0,18-Nov-15,21500168,BOS vs. DAL,24,1,0,-17,6,202323,3,22015,1,3,1,L,14
"Turner, Evan",21,2,0,5,2,0,0,5,2,0.4,3,3,1,16-Nov-15,21500154,BOS @ HOU,18,0,3,11,7,202323,5,22015,0,2,1,W,15
"Turner, Evan",22,3,0,3,0,0,0,5,1,0.2,0,0,0,15-Nov-15,21500149,BOS @ OKC,24,0,1,12,2,202323,3,22015,2,2,1,W,13
"Turner, Evan",23,4,0,3,3,0,0,11,2,0.182,1,1,1,13-Nov-15,21500129,BOS vs. ATL,24,2,3,8,5,202323,5,22015,0,1,1,W,16
"Turner, Evan",24,3,2,3,0,0,0,13,9,0.692,2,2,1,11-Nov-15,21500116,BOS vs. IND,33,0,2,-9,20,202323,3,22015,1,2,1,L,33
"Turner, Evan",25,6,0,5,4,1,0.25,12,6,0.5,0,0,0,10-Nov-15,21500110,BOS @ MIL,29,0,2,32,13,202323,5,22015,4,1,1,W,36
"Turner, Evan",26,2,0,6,4,2,0.5,12,7,0.583,0,0,0,6-Nov-15,21500076,BOS vs. WAS,30,0,3,26,16,202323,6,22015,3,2,1,W,32
"Turner, Evan",27,4,1,4,2,1,0.5,10,5,0.5,0,0,0,4-Nov-15,21500060,BOS @ IND,21,0,1,-2,11,202323,4,22015,0,1,1,L,24
"Turner, Evan",28,3,1,3,1,0,0,4,1,0.25,0,0,0,1-Nov-15,21500040,BOS vs. SAS,16,1,2,0,2,202323,4,22015,0,1,1,L,13
"Turner, Evan",29,1,0,3,1,0,0,11,2,0.182,4,2,0.5,30-Oct-15,21500024,BOS vs. TOR,28,1,2,-6,6,202323,4,22015,1,4,1,L,12
"Turner, Evan",30,2,0,3,1,0,0,5,2,0.4,2,2,1,28-Oct-15,21500005,BOS vs. PHI,22,1,0,23,6,202323,4,22015,0,3,1,W,6
"Rozier, Terry",0,1,0,0,0,0,0,1,0,0,0,0,0,21-Dec-15,21500411,BOS vs. MIN,1,0,1,-1,0,1626179,0,22015,0,0,1,W,1
"Rozier, Terry",1,0,0,1,0,0,0,1,0,0,0,0,0,15-Dec-15,21500367,BOS vs. CLE,1,0,0,3,0,1626179,1,22015,0,0,1,L,1
"Rozier, Terry",2,0,0,2,1,0,0,3,1,0.333,0,0,0,7-Dec-15,21500312,BOS @ NOP,3,1,0,1,2,1626179,3,22015,0,0,1,W,5
"Rozier, Terry",3,0,0,0,0,0,0,2,1,0.5,0,0,0,3-Dec-15,21500282,BOS @ SAC,3,0,0,2,2,1626179,0,22015,0,1,1,W,1
"Rozier, Terry",4,0,0,0,0,0,0,0,0,0,0,0,0,30-Nov-15,21500255,BOS @ MIA,5,0,0,-4,0,1626179,0,22015,0,1,1,W,0
"Rozier, Terry",5,0,0,1,0,0,0,5,3,0.6,1,1,1,29-Nov-15,21500249,BOS @ ORL,12,1,3,-2,7,1626179,2,22015,0,0,1,L,9
"Rozier, Terry",6,1,0,1,0,0,0,3,0,0,0,0,0,27-Nov-15,21500229,BOS vs. WAS,10,0,1,8,0,1626179,1,22015,0,0,1,W,2
"Rozier, Terry",7,0,0,0,0,0,0,1,0,0,0,0,0,25-Nov-15,21500217,BOS vs. PHI,2,1,0,0,0,1626179,1,22015,0,2,1,W,0
"Rozier, Terry",8,2,0,0,0,0,0,1,1,1,0,0,0,24-Nov-15,21500210,BOS @ ATL,3,0,0,0,2,1626179,0,22015,0,0,1,L,5
"Rozier, Terry",9,0,0,0,1,1,1,2,1,0.5,0,0,0,22-Nov-15,21500197,BOS @ BKN,5,0,0,-7,3,1626179,0,22015,0,1,1,L,3
"Rozier, Terry",10,1,0,0,1,0,0,3,1,0.333,0,0,0,16-Nov-15,21500154,BOS @ HOU,6,0,0,-13,2,1626179,0,22015,0,1,1,W,3
"Rozier, Terry",11,1,0,0,4,0,0,9,2,0.222,0,0,0,11-Nov-15,21500116,BOS vs. IND,16,1,2,3,4,1626179,1,22015,0,0,1,L,6
"Rozier, Terry",12,0,0,0,0,0,0,1,0,0,0,0,0,10-Nov-15,21500110,BOS @ MIL,1,0,0,-2,0,1626179,0,22015,0,0,1,W,0
"Rozier, Terry",13,3,0,0,3,1,0.333,8,2,0.25,0,0,0,6-Nov-15,21500076,BOS vs. WAS,19,1,2,4,5,1626179,1,22015,0,0,1,W,11
"Rozier, Terry",14,0,0,4,1,0,0,4,0,0,0,0,0,4-Nov-15,21500060,BOS @ IND,6,1,1,0,0,1626179,5,22015,0,2,1,L,5
"Rozier, Terry",15,0,0,0,0,0,0,2,0,0,0,0,0,28-Oct-15,21500005,BOS vs. PHI,2,1,0,0,0,1626179,1,22015,0,0,1,W,0
"Young, James",0,0,0,0,1,1,1,1,1,1,0,0,0,21-Dec-15,21500411,BOS vs. MIN,7,0,2,-2,3,203923,0,22015,0,0,1,W,3
"Young, James",1,0,0,1,0,0,0,0,0,0,0,0,0,16-Dec-15,21500374,BOS @ DET,8,0,2,-7,0,203923,1,22015,0,1,1,L,0
"Young, James",2,3,0,4,3,0,0,3,0,0,0,0,0,15-Dec-15,21500367,BOS vs. CLE,16,1,1,-1,0,203923,5,22015,0,0,1,L,10
"Young, James",3,0,1,2,1,0,0,1,0,0,0,0,0,12-Dec-15,21500345,BOS @ CHA,13,0,0,-12,0,203923,2,22015,1,0,1,W,6
"Young, James",4,2,0,3,1,1,1,3,2,0.667,0,0,0,11-Dec-15,21500336,BOS vs. GSW,20,1,0,3,5,203923,4,22015,0,1,1,L,13
"Young, James",5,0,0,1,1,0,0,2,0,0,0,0,0,9-Dec-15,21500319,BOS vs. CHI,16,0,0,15,0,203923,1,22015,0,0,1,W,1
"Young, James",6,2,0,3,3,0,0,5,2,0.4,2,0,0,7-Dec-15,21500312,BOS @ NOP,20,0,1,1,4,203923,3,22015,1,0,1,W,12
"Young, James",7,0,0,0,0,0,0,0,0,0,0,0,0,3-Dec-15,21500282,BOS @ SAC,3,0,1,2,0,203923,0,22015,0,0,1,W,0
"Young, James",8,0,0,0,1,0,0,1,0,0,2,1,0.5,29-Nov-15,21500249,BOS @ ORL,2,0,0,-4,1,203923,0,22015,0,0,1,L,1
"Young, James",9,0,0,0,1,1,1,1,1,1,0,0,0,24-Nov-15,21500210,BOS @ ATL,3,0,0,0,3,203923,0,22015,1,0,1,L,5
"Young, James",10,0,0,0,0,0,0,0,0,0,0,0,0,10-Nov-15,21500110,BOS @ MIL,1,0,0,-2,0,203923,0,22015,0,0,1,W,0
"Hunter, RJ",0,0,0,1,1,0,0,2,0,0,2,1,0.5,27-Dec-15,21500454,BOS vs. NYK,7,1,0,1,1,1626154,2,22015,0,0,1,W,3
"Hunter, RJ",1,2,0,2,1,0,0,1,0,0,0,0,0,26-Dec-15,21500446,BOS @ DET,18,0,3,-6,0,1626154,2,22015,2,0,1,W,9
"Hunter, RJ",2,1,0,1,5,1,0.2,7,2,0.286,2,2,1,23-Dec-15,21500423,BOS @ CHA,18,0,3,-4,7,1626154,1,22015,2,0,1,W,14
"Hunter, RJ",3,1,3,1,5,1,0.2,8,3,0.375,0,0,0,21-Dec-15,21500411,BOS vs. MIN,19,0,2,0,7,1626154,1,22015,1,1,1,W,17
"Hunter, RJ",4,0,0,3,3,2,0.667,5,3,0.6,0,0,0,18-Dec-15,21500389,BOS vs. ATL,18,0,1,1,8,1626154,3,22015,0,0,1,L,12
"Hunter, RJ",5,0,0,0,1,0,0,1,0,0,0,0,0,15-Dec-15,21500367,BOS vs. CLE,3,0,0,1,0,1626154,0,22015,0,0,1,L,0
"Hunter, RJ",6,1,0,0,4,2,0.5,4,2,0.5,2,2,1,5-Dec-15,21500296,BOS @ SAS,14,0,0,-5,8,1626154,0,22015,0,0,1,L,10
"Hunter, RJ",7,0,0,1,4,0,0,5,1,0.2,0,0,0,3-Dec-15,21500282,BOS @ SAC,8,0,3,-8,2,1626154,1,22015,0,0,1,W,3
"Hunter, RJ",8,0,0,0,2,0,0,2,0,0,0,0,0,29-Nov-15,21500249,BOS @ ORL,6,0,1,-8,0,1626154,0,22015,0,0,1,L,0
"Hunter, RJ",9,1,0,3,1,0,0,2,0,0,0,0,0,27-Nov-15,21500229,BOS vs. WAS,6,0,1,6,0,1626154,3,22015,0,0,1,W,5
"Hunter, RJ",10,0,0,2,0,0,0,2,0,0,0,0,0,25-Nov-15,21500217,BOS vs. PHI,9,0,1,-11,0,1626154,2,22015,0,1,1,W,2
"Hunter, RJ",11,2,0,1,3,2,0.667,6,5,0.833,0,0,0,24-Nov-15,21500210,BOS @ ATL,21,1,2,-6,12,1626154,2,22015,2,1,1,L,22
"Hunter, RJ",12,0,0,0,0,0,0,0,0,0,0,0,0,22-Nov-15,21500197,BOS @ BKN,8,0,2,8,0,1626154,0,22015,2,1,1,L,3
"Hunter, RJ",13,0,0,0,4,1,0.25,5,2,0.4,0,0,0,20-Nov-15,21500179,BOS vs. BKN,6,0,1,-3,5,1626154,0,22015,0,0,1,W,5
"Hunter, RJ",14,0,0,0,2,0,0,2,0,0,0,0,0,16-Nov-15,21500154,BOS @ HOU,11,0,1,-9,0,1626154,0,22015,1,0,1,W,2
"Hunter, RJ",15,0,0,2,1,1,1,3,1,0.333,0,0,0,13-Nov-15,21500129,BOS vs. ATL,7,0,1,-2,3,1626154,2,22015,0,0,1,W,6
"Hunter, RJ",16,1,0,2,3,1,0.333,5,2,0.4,0,0,0,11-Nov-15,21500116,BOS vs. IND,20,0,0,-5,5,1626154,2,22015,0,0,1,L,9
"Hunter, RJ",17,0,1,7,3,1,0.333,5,3,0.6,0,0,0,10-Nov-15,21500110,BOS @ MIL,19,0,1,19,7,1626154,7,22015,1,2,1,W,19
"Hunter, RJ",18,0,0,1,2,0,0,3,0,0,0,0,0,6-Nov-15,21500076,BOS vs. WAS,5,0,2,-4,0,1626154,1,22015,0,0,1,W,1
"Hunter, RJ",19,0,0,0,1,0,0,2,1,0.5,0,0,0,4-Nov-15,21500060,BOS @ IND,13,0,4,8,2,1626154,0,22015,0,1,1,L,2
"Smart, Marcus",0,1,0,2,2,1,0.5,6,2,0.333,1,1,1,27-Dec-15,21500454,BOS vs. NYK,13,1,2,-6,6,203935,3,22015,0,0,1,W,11
"Smart, Marcus",1,4,0,2,4,1,0.25,5,2,0.4,2,2,1,20-Nov-15,21500179,BOS vs. BKN,21,0,5,3,7,203935,2,22015,1,2,1,W,17
"Smart, Marcus",2,1,0,1,2,0,0,7,1,0.143,0,0,0,18-Nov-15,21500168,BOS vs. DAL,26,3,3,-10,2,203935,4,22015,1,1,1,L,10
"Smart, Marcus",3,6,0,8,6,0,0,11,1,0.091,4,2,0.5,16-Nov-15,21500154,BOS @ HOU,30,1,3,30,4,203935,9,22015,5,5,1,W,31
"Smart, Marcus",4,3,1,6,5,3,0.6,14,9,0.643,8,5,0.625,15-Nov-15,21500149,BOS @ OKC,34,2,3,7,26,203935,8,22015,1,1,1,W,45
